locus_tag	uniprot_id	string_protein_id
PV_ATCC8482_02074	A6L1W0	435590.BVU_2007
PV_ATCC8482_02075	A6L1W1	435590.BVU_2008
PV_ATCC8482_02076	A6L1W2	435590.BVU_2009
PV_ATCC8482_02077	A6L1W3	435590.BVU_2010
PV_ATCC8482_02078	A6L1W4	435590.BVU_2011
PV_ATCC8482_02079		435590.BVU_0197
PV_ATCC8482_02080	A6L1W6	435590.BVU_2013
PV_ATCC8482_02081	A6L1W7	435590.BVU_2014
PV_ATCC8482_02082	A6L1W8	435590.BVU_2015
PV_ATCC8482_02083	A6L1W9	435590.BVU_2016
PV_ATCC8482_02084	A6L1X0	435590.BVU_2017
PV_ATCC8482_02085	A6L1X1	435590.BVU_2018
PV_ATCC8482_02086	A6L1X2	435590.BVU_2019
PV_ATCC8482_02087	A6L1X3	435590.BVU_2020
PV_ATCC8482_02088	A6L1X4	435590.BVU_2021
PV_ATCC8482_02089	A6L1X5	435590.BVU_2022
PV_ATCC8482_02090	A6L1X6	435590.BVU_2023
PV_ATCC8482_02091		435590.BVU_1815
PV_ATCC8482_02092	A6L1X7	435590.BVU_2026
PV_ATCC8482_02093	A6L1X8	435590.BVU_2027
PV_ATCC8482_02094	A6L1X9	435590.BVU_2028
PV_ATCC8482_02095	A6L1Y0	435590.BVU_2029
PV_ATCC8482_02096	A6L1Y1	435590.BVU_2030
PV_ATCC8482_02097	A6L1Y2	435590.BVU_2031
PV_ATCC8482_02098	A6L1Y3	435590.BVU_2032
PV_ATCC8482_02099	A6L1Y4	435590.BVU_2033
PV_ATCC8482_02100	A6L1Y5	435590.BVU_2034
PV_ATCC8482_02101	A6L1Y6	435590.BVU_2035
PV_ATCC8482_02102	A6L1Y7	435590.BVU_2036
PV_ATCC8482_02103	A6L1Y8	435590.BVU_2037
PV_ATCC8482_02104	A6L1Y9	435590.BVU_2038
PV_ATCC8482_02105	A6L1Z0	435590.BVU_2039
PV_ATCC8482_02106	A6L1Z2	435590.BVU_2041
PV_ATCC8482_02107	A6L1Z3	435590.BVU_2042
PV_ATCC8482_02108	A6L1Z4	435590.BVU_2043
PV_ATCC8482_02109	A6L1Z5	435590.BVU_2044
PV_ATCC8482_02110	A6L1Z6	435590.BVU_2045
PV_ATCC8482_02111	A6L1Z7	435590.BVU_2046
PV_ATCC8482_02112	A6L1Z8	435590.BVU_2047
PV_ATCC8482_02113	A6L1Z9	435590.BVU_2048
PV_ATCC8482_02114	A6L200	435590.BVU_2049
PV_ATCC8482_02115	A6L201	435590.BVU_2050
PV_ATCC8482_02116	A6L202	435590.BVU_2051
PV_ATCC8482_02117	A6L203	435590.BVU_2052
PV_ATCC8482_02118	A6L204	435590.BVU_2053
PV_ATCC8482_02119	A6L205	435590.BVU_2054
PV_ATCC8482_02120	A6L206	435590.BVU_2055
PV_ATCC8482_02121	A6L207	435590.BVU_2056
PV_ATCC8482_02122	A6L208	435590.BVU_2057
PV_ATCC8482_02123	A6L209	435590.BVU_2058
PV_ATCC8482_02125		435590.BVU_0197
PV_ATCC8482_02126	A6L211	435590.BVU_2060
PV_ATCC8482_02127	A6L212	435590.BVU_2061
PV_ATCC8482_02128	A6L213	435590.BVU_2062
PV_ATCC8482_02129	A6L214	435590.BVU_2063
PV_ATCC8482_02130	A6L215	435590.BVU_2064
PV_ATCC8482_02131	A6L216	435590.BVU_2065
PV_ATCC8482_02132	A6L217	435590.BVU_2066
PV_ATCC8482_02133	A6L218	435590.BVU_2067
PV_ATCC8482_02134	A6L219	435590.BVU_2068
PV_ATCC8482_02135	A6L220	435590.BVU_2069
PV_ATCC8482_02136	A6L221	435590.BVU_2070
PV_ATCC8482_02137	A6L222	435590.BVU_2071
PV_ATCC8482_02138	A6L223	435590.BVU_2072
PV_ATCC8482_02139	A6L224	435590.BVU_2073
PV_ATCC8482_02140	A6L225	435590.BVU_2074
PV_ATCC8482_02141		435590.BVU_0197
PV_ATCC8482_02142	A6L226	435590.BVU_2077
PV_ATCC8482_02143	A6L227	435590.BVU_2078
PV_ATCC8482_02144	A6L228	435590.BVU_2079
PV_ATCC8482_02145	A6L229	435590.BVU_2080
PV_ATCC8482_02146	A6L230	435590.BVU_2081
PV_ATCC8482_02147	A6L231	435590.BVU_2082
PV_ATCC8482_02148	A6L232	435590.BVU_2083
PV_ATCC8482_02150	A6L233	435590.BVU_2085
PV_ATCC8482_02151	A6L234	435590.BVU_2086
PV_ATCC8482_02152	A6L235	435590.BVU_2087
PV_ATCC8482_02153	A6L236	435590.BVU_2088
PV_ATCC8482_02154	A6L237	435590.BVU_2089
PV_ATCC8482_02155	A6L238	435590.BVU_2090
PV_ATCC8482_02156	A6L239	435590.BVU_2091
PV_ATCC8482_02157	A6L240	435590.BVU_2092
PV_ATCC8482_02158	A6L241	435590.BVU_2093
PV_ATCC8482_02160	A6L248	435590.BVU_2095
PV_ATCC8482_02161	A6L243	435590.BVU_2096
PV_ATCC8482_02162	A6L244	435590.BVU_2097
PV_ATCC8482_02163	A6L245	435590.BVU_2098
PV_ATCC8482_02164		435590.BVU_2108
PV_ATCC8482_02165	A6L249	435590.BVU_2102
PV_ATCC8482_02166	A6L250	435590.BVU_2103
PV_ATCC8482_02167	A6L251	435590.BVU_2104
PV_ATCC8482_02168	A6L252	435590.BVU_2105
PV_ATCC8482_02169	A6L253	435590.BVU_2106
PV_ATCC8482_02170	A6L254	435590.BVU_2107
PV_ATCC8482_02171	A6L255	435590.BVU_2108
PV_ATCC8482_02172	A6L256	435590.BVU_2109
PV_ATCC8482_02173	A6L257	435590.BVU_2110
PV_ATCC8482_02174	A6L258	435590.BVU_2111
PV_ATCC8482_02175	A6L259	435590.BVU_2112
PV_ATCC8482_02176	A6L260	435590.BVU_2113
PV_ATCC8482_02177	A6L261	435590.BVU_2114
PV_ATCC8482_02178	A6L262	435590.BVU_2115
PV_ATCC8482_02179	A6L263	435590.BVU_2116
PV_ATCC8482_02180	A6L265	435590.BVU_2118
PV_ATCC8482_02181	A6L266	435590.BVU_2119
PV_ATCC8482_02182		435590.BVU_0678
PV_ATCC8482_02183	A6L268	435590.BVU_2121
PV_ATCC8482_02185	A6L271	435590.BVU_2124
PV_ATCC8482_02186	A6L272	435590.BVU_2125
PV_ATCC8482_02187	A6L273	435590.BVU_2126
PV_ATCC8482_02188	A6L274	435590.BVU_2127
PV_ATCC8482_02189	A6L275	435590.BVU_2128
PV_ATCC8482_02190	A6L276	435590.BVU_2129
PV_ATCC8482_02191	A6L278	435590.BVU_2131
PV_ATCC8482_02192		435590.BVU_1561
PV_ATCC8482_02193		435590.BVU_2132
PV_ATCC8482_02194		435590.BVU_1563
PV_ATCC8482_02195	A6L280	435590.BVU_2133
PV_ATCC8482_02196	A6L281	435590.BVU_2134
PV_ATCC8482_02197	A6L282	435590.BVU_2135
PV_ATCC8482_02199	A6L283	435590.BVU_2136
PV_ATCC8482_02200	A6L284	435590.BVU_2137
PV_ATCC8482_02201	A6L285	435590.BVU_2138
PV_ATCC8482_02202	A6L286	435590.BVU_2139
PV_ATCC8482_02203	A6L287	435590.BVU_2140
PV_ATCC8482_02204	A6L289	435590.BVU_2142
PV_ATCC8482_02205	A6L290	435590.BVU_2143
PV_ATCC8482_02206	A6L291	435590.BVU_2144
PV_ATCC8482_02207	A6L292	435590.BVU_2145
PV_ATCC8482_02208	A6L293	435590.BVU_2146
PV_ATCC8482_02209	A6L294	435590.BVU_2147
PV_ATCC8482_02210	A6L295	435590.BVU_2148
PV_ATCC8482_02211	A6L296	435590.BVU_2149
PV_ATCC8482_02212	A6L297	435590.BVU_2150
PV_ATCC8482_02213	A6L298	435590.BVU_2151
PV_ATCC8482_02214	A6L299	435590.BVU_2152
PV_ATCC8482_02215	A6L2A0	435590.BVU_2153
PV_ATCC8482_02216	A6L2A1	435590.BVU_2154
PV_ATCC8482_02217	A6L2A2	435590.BVU_2155
PV_ATCC8482_02218		435590.BVU_2165
PV_ATCC8482_02219	A6L2A4	435590.BVU_2157
PV_ATCC8482_02220	A6L2A5	435590.BVU_2158
PV_ATCC8482_02221	A6L2A7	435590.BVU_2160
PV_ATCC8482_02222	A6L2A8	435590.BVU_2161
PV_ATCC8482_02223	A6L2A9	435590.BVU_2162
PV_ATCC8482_02224	A6L2B0	435590.BVU_2163
PV_ATCC8482_02225	A6L2B1	435590.BVU_2164
PV_ATCC8482_02226	A6L2B2	435590.BVU_2165
PV_ATCC8482_02227	A6L2B3	435590.BVU_2166
PV_ATCC8482_02228	A6L2B4	435590.BVU_2167
PV_ATCC8482_02229	A6L2B5	435590.BVU_2168
PV_ATCC8482_02230	A6L2B6	435590.BVU_2169
PV_ATCC8482_02231	A6L2B7	435590.BVU_2170
PV_ATCC8482_02232	A6L2B8	435590.BVU_2171
PV_ATCC8482_02233	A6L2B9	435590.BVU_2172
PV_ATCC8482_02234	A6L2C0	435590.BVU_2173
PV_ATCC8482_02235	A6L2C1	435590.BVU_2174
PV_ATCC8482_02236	A6L2C2	435590.BVU_2175
PV_ATCC8482_02237	A6L2C3	435590.BVU_2176
PV_ATCC8482_02238	A6L2C4	435590.BVU_2177
PV_ATCC8482_02240	A6L2C5	435590.BVU_2178
PV_ATCC8482_02241	A6L2C6	435590.BVU_2179
PV_ATCC8482_02242	A6L2C7	435590.BVU_2180
PV_ATCC8482_02243	A6L2C8	435590.BVU_2181
PV_ATCC8482_02244	A6L2C9	435590.BVU_2182
PV_ATCC8482_02247	A6L2D0	435590.BVU_2183
PV_ATCC8482_02248	A6L2D1	435590.BVU_2184
PV_ATCC8482_02249	A6L2D2	435590.BVU_2185
PV_ATCC8482_02250	A6L2D4	435590.BVU_2187
PV_ATCC8482_02251	A6L2D5	435590.BVU_2188
PV_ATCC8482_02252	A6L2D6	435590.BVU_2189
PV_ATCC8482_02255	A6L2D8	435590.BVU_2191
PV_ATCC8482_02256	A6L2D9	435590.BVU_2192
PV_ATCC8482_02257	A6L2E0	435590.BVU_2193
PV_ATCC8482_02258	A6L2E1	435590.BVU_2194
PV_ATCC8482_02259	A6L2E2	435590.BVU_2195
PV_ATCC8482_02260	A6L2E3	435590.BVU_2196
PV_ATCC8482_02261	A6L2E4	435590.BVU_2197
PV_ATCC8482_02262	A6L2E5	435590.BVU_2198
PV_ATCC8482_02263	A6L2E6	435590.BVU_2199
PV_ATCC8482_02264	A6L2E7	435590.BVU_2200
PV_ATCC8482_02265	A6L2E8	435590.BVU_2201
PV_ATCC8482_02266	A6L2E9	435590.BVU_2202
PV_ATCC8482_02267	A6L2F0	435590.BVU_2203
PV_ATCC8482_02268	A6L2F1	435590.BVU_2204
PV_ATCC8482_02269	A6L2F2	435590.BVU_2205
PV_ATCC8482_02270	A6L2F3	435590.BVU_2206
PV_ATCC8482_02271	A6L2F4	435590.BVU_2207
PV_ATCC8482_02272	A6L2F5	435590.BVU_2208
PV_ATCC8482_02273	A6L2F6	435590.BVU_2209
PV_ATCC8482_02274	A6L2F7	435590.BVU_2210
PV_ATCC8482_02275	A6L2F8	435590.BVU_2211
PV_ATCC8482_02276	A6L2F9	435590.BVU_2212
PV_ATCC8482_02277	A6L2G0	435590.BVU_2213
PV_ATCC8482_02278	A6L2G1	435590.BVU_2214
PV_ATCC8482_02279	A6L2G2	435590.BVU_2215
PV_ATCC8482_02280	A6L2G3	435590.BVU_2216
PV_ATCC8482_02282	A6L2G4	435590.BVU_2218
PV_ATCC8482_02283	A6L2G5	435590.BVU_2219
PV_ATCC8482_02284	A6L2G6	435590.BVU_2220
PV_ATCC8482_02285	A6L2G7	435590.BVU_2221
PV_ATCC8482_02286	A6L2G8	435590.BVU_2222
PV_ATCC8482_02287	A6L2G9	435590.BVU_2223
PV_ATCC8482_02288	A6L2H0	435590.BVU_2224
PV_ATCC8482_02289	A6L2H1	435590.BVU_2225
PV_ATCC8482_02290	A6L2H2	435590.BVU_2226
PV_ATCC8482_02291	A6L2H3	435590.BVU_2227
PV_ATCC8482_02292	A6L2H4	435590.BVU_2228
PV_ATCC8482_02293	A6L2H5	435590.BVU_2229
PV_ATCC8482_02294	A6L2H6	435590.BVU_2230
PV_ATCC8482_02295	A6L2H7	435590.BVU_2231
PV_ATCC8482_02296	A6L2H8	435590.BVU_2232
PV_ATCC8482_02298	A6L2H9	435590.BVU_2233
PV_ATCC8482_02299	A6L2I0	435590.BVU_2234
PV_ATCC8482_02300	A6L2I1	435590.BVU_2235
PV_ATCC8482_02301	A6L2I2	435590.BVU_2236
PV_ATCC8482_02302	A6L2I3	435590.BVU_2237
PV_ATCC8482_02303	A6L2I4	435590.BVU_2238
PV_ATCC8482_02304	A6L2I5	435590.BVU_2239
PV_ATCC8482_02305	A6L2I6	435590.BVU_2240
PV_ATCC8482_02306	A6L2I7	435590.BVU_2241
PV_ATCC8482_02307	A6L2I8	435590.BVU_2242
PV_ATCC8482_02308	A6L2I9	435590.BVU_2243
PV_ATCC8482_02309	A6L2J0	435590.BVU_2244
PV_ATCC8482_02310	A6L2J1	435590.BVU_2245
PV_ATCC8482_02311	A6L2J2	435590.BVU_2246
PV_ATCC8482_02312	A6L2J3	435590.BVU_2247
PV_ATCC8482_02314	A6L2J4	435590.BVU_2249
PV_ATCC8482_02315	A6L2J5	435590.BVU_2250
PV_ATCC8482_02316	A6L2J6	435590.BVU_2251
PV_ATCC8482_02317	A6L2J7	435590.BVU_2252
PV_ATCC8482_02318	A6L2J8	435590.BVU_2253
PV_ATCC8482_02319	A6L2J9	435590.BVU_2254
PV_ATCC8482_02320	A6L2K0	435590.BVU_2255
PV_ATCC8482_02321	A6L2K1	435590.BVU_2256
PV_ATCC8482_02322	A6L2K2	435590.BVU_2257
PV_ATCC8482_02323	A6L2K3	435590.BVU_2258
PV_ATCC8482_02324	A6L2K4	435590.BVU_2259
PV_ATCC8482_02325	A6L2K5	435590.BVU_2260
PV_ATCC8482_02326	A6L2K6	435590.BVU_2261
PV_ATCC8482_02327	A6L2K7	435590.BVU_2262
PV_ATCC8482_02328	A6L2K8	435590.BVU_2263
PV_ATCC8482_02329	A6L2K9	435590.BVU_2264
PV_ATCC8482_02330	A6L2L0	435590.BVU_2265
PV_ATCC8482_02331	A6L2L1	435590.BVU_2266
PV_ATCC8482_02332		435590.BVU_0197
PV_ATCC8482_02333	A6L2L3	435590.BVU_2268
PV_ATCC8482_02334	A6L2L4	435590.BVU_2269
PV_ATCC8482_02335	A6L2L5	435590.BVU_2270
PV_ATCC8482_02336	A6L2L6	435590.BVU_2271
PV_ATCC8482_02337	A6L2L7	435590.BVU_2272
PV_ATCC8482_02338	A6L2L8	435590.BVU_2273
PV_ATCC8482_02339	A6L2L9	435590.BVU_2274
PV_ATCC8482_02340	A6L2M0	435590.BVU_2275
PV_ATCC8482_02341	A6L2M1	435590.BVU_2276
PV_ATCC8482_02342	A6L2M2	435590.BVU_2277
PV_ATCC8482_02343	A6L2M3	435590.BVU_2278
PV_ATCC8482_02344	A6L2M4	435590.BVU_2279
PV_ATCC8482_02345	A6L2M5	435590.BVU_2280
PV_ATCC8482_02346	A6L2M6	435590.BVU_2281
PV_ATCC8482_02347	A6L2M7	435590.BVU_2282
PV_ATCC8482_02348	A6L2M8	435590.BVU_2283
PV_ATCC8482_02349	A6L2M9	435590.BVU_2284
PV_ATCC8482_02350	A6L2N0	435590.BVU_2285
PV_ATCC8482_02351	A6L2N1	435590.BVU_2286
PV_ATCC8482_02352	A6L2N2	435590.BVU_2287
PV_ATCC8482_02353	A6L2N3	435590.BVU_2288
PV_ATCC8482_02354	A6L2N4	435590.BVU_2289
PV_ATCC8482_02355	A6L2N5	435590.BVU_2290
PV_ATCC8482_02356	A6L2N6	435590.BVU_2291
PV_ATCC8482_02357	A6KXI2	435590.BVU_0431
PV_ATCC8482_02358	A6L2N8	435590.BVU_2293
PV_ATCC8482_02359	A6L2P0	435590.BVU_2295
PV_ATCC8482_02360	A6L2P1	435590.BVU_2296
PV_ATCC8482_02361	A6L2P2	435590.BVU_2297
PV_ATCC8482_02363	A6L2P3	435590.BVU_2298
PV_ATCC8482_02365	A6KXI9	435590.BVU_0438
PV_ATCC8482_02366	A6KXJ0	435590.BVU_0439
PV_ATCC8482_02367	A6KXJ1	435590.BVU_0440
PV_ATCC8482_02368	A6L2P7	435590.BVU_2302
PV_ATCC8482_02369	A6L2P8	435590.BVU_2303
PV_ATCC8482_02370	A6L2P9	435590.BVU_2304
PV_ATCC8482_02371	A6L2Q0	435590.BVU_2305
PV_ATCC8482_02372	A6L2Q1	435590.BVU_2306
PV_ATCC8482_02373	A6L2Q2	435590.BVU_2307
PV_ATCC8482_02374	A6L2Q3	435590.BVU_2308
PV_ATCC8482_02375	A6L2Q4	435590.BVU_2309
PV_ATCC8482_02376	A6L2Q5	435590.BVU_2310
PV_ATCC8482_02377	A6L2Q6	435590.BVU_2311
PV_ATCC8482_02378	A6L2Q7	435590.BVU_2312
PV_ATCC8482_02379	A6L2Q8	435590.BVU_2313
PV_ATCC8482_02380	A6L2Q9	435590.BVU_2314
PV_ATCC8482_02381	A6L2R0	435590.BVU_2315
PV_ATCC8482_02383	A6L2R1	435590.BVU_2316
PV_ATCC8482_02384	A6L2R2	435590.BVU_2317
PV_ATCC8482_02385	A6L2R3	435590.BVU_2318
PV_ATCC8482_02386	A6L2R4	435590.BVU_2319
PV_ATCC8482_02387	A6L2R5	435590.BVU_2320
PV_ATCC8482_02388	A6L2R6	435590.BVU_2321
PV_ATCC8482_02389	A6L2R7	435590.BVU_2322
PV_ATCC8482_02390	A6L2R8	435590.BVU_2323
PV_ATCC8482_02391	A6L2R9	435590.BVU_2324
PV_ATCC8482_02392	A6L2S0	435590.BVU_2325
PV_ATCC8482_02393	A6L2S1	435590.BVU_2326
PV_ATCC8482_02394	A6L2S2	435590.BVU_2327
PV_ATCC8482_02395	A6L2S3	435590.BVU_2328
PV_ATCC8482_02396	A6L2S4	435590.BVU_2329
PV_ATCC8482_02397	A6L2S5	435590.BVU_2330
PV_ATCC8482_02398	A6L2S6	435590.BVU_2331
PV_ATCC8482_02399	A6L2S7	435590.BVU_2332
PV_ATCC8482_02400	A6L2S8	435590.BVU_2333
PV_ATCC8482_02401	A6L2S9	435590.BVU_2334
PV_ATCC8482_02402	A6L2T0	435590.BVU_2335
PV_ATCC8482_02403	A6L2T1	435590.BVU_2336
PV_ATCC8482_02404	A6L2T2	435590.BVU_2337
PV_ATCC8482_02405	A6L2T3	435590.BVU_2338
PV_ATCC8482_02406	A6L2T4	435590.BVU_2339
PV_ATCC8482_02407	A6L2T5	435590.BVU_2340
PV_ATCC8482_02408	A6L2T6	435590.BVU_2341
PV_ATCC8482_02409	A6L2T7	435590.BVU_2342
PV_ATCC8482_02410	A6L2T8	435590.BVU_2343
PV_ATCC8482_02411	A6L2T9	435590.BVU_2344
PV_ATCC8482_02412	A6L2U0	435590.BVU_2345
PV_ATCC8482_02413	A6L2U1	435590.BVU_2346
PV_ATCC8482_02414	A6L2U2	435590.BVU_2347
PV_ATCC8482_02415	A6L2U3	435590.BVU_2348
PV_ATCC8482_02416	A6L2U4	435590.BVU_2349
PV_ATCC8482_02417	A6L2U5	435590.BVU_2350
PV_ATCC8482_02418	A6L2U6	435590.BVU_2351
PV_ATCC8482_02419	A6L2U7	435590.BVU_2352
PV_ATCC8482_02420	A6L2U8	435590.BVU_2353
PV_ATCC8482_02421	A6L2U9	435590.BVU_2354
PV_ATCC8482_02422	A6L2V0	435590.BVU_2355
PV_ATCC8482_02423		435590.BVU_1280
PV_ATCC8482_02424	A6L2V1	435590.BVU_2356
PV_ATCC8482_02425	A6L2V2	435590.BVU_2357
PV_ATCC8482_02426	A6L2V3	435590.BVU_2358
PV_ATCC8482_02427	A6L2V4	435590.BVU_2359
PV_ATCC8482_02428	A6L2V5	435590.BVU_2360
PV_ATCC8482_02429	A6L2V6	435590.BVU_2361
PV_ATCC8482_02430	A6L2V7	435590.BVU_2362
PV_ATCC8482_02431	A6L2V8	435590.BVU_2363
PV_ATCC8482_02432	A6L2V9	435590.BVU_2364
PV_ATCC8482_02433	A6L2W0	435590.BVU_2365
PV_ATCC8482_02434	A6L2W1	435590.BVU_2366
PV_ATCC8482_02435	A6L2W2	435590.BVU_2367
PV_ATCC8482_02436	A6L2W3	435590.BVU_2368
PV_ATCC8482_02437	A6L2W4	435590.BVU_2369
PV_ATCC8482_02438	A6L2W5	435590.BVU_2370
PV_ATCC8482_02439	A6L2W6	435590.BVU_2371
PV_ATCC8482_02440	A6L2W7	435590.BVU_2372
PV_ATCC8482_02441	A6L2W8	435590.BVU_2373
PV_ATCC8482_02442	A6L2W9	435590.BVU_2374
PV_ATCC8482_02443	A6L2X0	435590.BVU_2375
PV_ATCC8482_02444	A6L2X1	435590.BVU_2376
PV_ATCC8482_02445	A6L2X2	435590.BVU_2377
PV_ATCC8482_02446	A6L2X3	435590.BVU_2378
PV_ATCC8482_02447	A6L2X4	435590.BVU_2379
PV_ATCC8482_02448	A6L2X5	435590.BVU_2380
PV_ATCC8482_02449	A6L2X6	435590.BVU_2381
PV_ATCC8482_02450	A6L2X7	435590.BVU_2382
PV_ATCC8482_02451	A6L2X8	435590.BVU_2383
PV_ATCC8482_02452	A6L2X9	435590.BVU_2384
PV_ATCC8482_02453	A6L2Y0	435590.BVU_2385
PV_ATCC8482_02455	A6L2Y1	435590.BVU_2386
PV_ATCC8482_02456	A6L2Y2	435590.BVU_2387
PV_ATCC8482_02457	A6L2Y3	435590.BVU_2388
PV_ATCC8482_02458	A6L2Y4	435590.BVU_2389
PV_ATCC8482_02459	A6L2Y5	435590.BVU_2390
PV_ATCC8482_02460		435590.BVU_2406
PV_ATCC8482_02461	A6L2Y6	435590.BVU_2391
PV_ATCC8482_02462	A6L2Y7	435590.BVU_2392
PV_ATCC8482_02463	A6L2Y8	435590.BVU_2393
PV_ATCC8482_02464	A6L2Y9	435590.BVU_2394
PV_ATCC8482_02465	A6L2Z0	435590.BVU_2395
PV_ATCC8482_02466	A6L2Z1	435590.BVU_2396
PV_ATCC8482_02467	A6L2Z2	435590.BVU_2397
PV_ATCC8482_02468	A6L2Z3	435590.BVU_2398
PV_ATCC8482_02469	A6L2Z4	435590.BVU_2399
PV_ATCC8482_02470	A6L2Z5	435590.BVU_2400
PV_ATCC8482_02472	A6L2Z6	435590.BVU_2401
PV_ATCC8482_02473	A6L2Z7	435590.BVU_2402
PV_ATCC8482_02474	A6L2Z8	435590.BVU_2403
PV_ATCC8482_02475	A6L2Z9	435590.BVU_2404
PV_ATCC8482_02476	A6L300	435590.BVU_2405
PV_ATCC8482_02477	A6L301	435590.BVU_2406
PV_ATCC8482_02478	A6L302	435590.BVU_2407
PV_ATCC8482_02479	A6L303	435590.BVU_2408
PV_ATCC8482_02481	A6L304	435590.BVU_2409
PV_ATCC8482_02482	A6L305	435590.BVU_2410
PV_ATCC8482_02483	A6L306	435590.BVU_2411
PV_ATCC8482_02484	A6L307	435590.BVU_2412
PV_ATCC8482_02485	A6L308	435590.BVU_2413
PV_ATCC8482_02486	A6L309	435590.BVU_2414
PV_ATCC8482_02487	A6L310	435590.BVU_2415
PV_ATCC8482_02488	A6L311	435590.BVU_2416
PV_ATCC8482_02489	A6L312	435590.BVU_2417
PV_ATCC8482_02490	A6L313	435590.BVU_2418
PV_ATCC8482_02491	A6L314	435590.BVU_2419
PV_ATCC8482_02492	A6L315	435590.BVU_2420
PV_ATCC8482_02493	A6L316	435590.BVU_2421
PV_ATCC8482_02494	A6L317	435590.BVU_2422
PV_ATCC8482_02495	A6L318	435590.BVU_2423
PV_ATCC8482_02496	A6L319	435590.BVU_2424
PV_ATCC8482_02497	A6L320	435590.BVU_2425
PV_ATCC8482_02498	A6L321	435590.BVU_2426
PV_ATCC8482_02499	A6L322	435590.BVU_2427
PV_ATCC8482_02500	A6L323	435590.BVU_2428
PV_ATCC8482_02501	A6L324	435590.BVU_2429
PV_ATCC8482_02502	A6L325	435590.BVU_2430
PV_ATCC8482_02503	A6L326	435590.BVU_2431
PV_ATCC8482_02504	A6L327	435590.BVU_2432
PV_ATCC8482_02505	A6L328	435590.BVU_2433
PV_ATCC8482_02507	A6L329	435590.BVU_2435
PV_ATCC8482_02508	A6L330	435590.BVU_2436
PV_ATCC8482_02509	A6L332	435590.BVU_2438
PV_ATCC8482_02510	A6L333	435590.BVU_2439
PV_ATCC8482_02511	A6L334	435590.BVU_2440
PV_ATCC8482_02512	A6L335	435590.BVU_2441
PV_ATCC8482_02513	A6L336	435590.BVU_2442
PV_ATCC8482_02514	A6L337	435590.BVU_2443
PV_ATCC8482_02515	A6L338	435590.BVU_2444
PV_ATCC8482_02516	A6L339	435590.BVU_2445
PV_ATCC8482_02517	A6L340	435590.BVU_2446
PV_ATCC8482_02518	A6L341	435590.BVU_2447
PV_ATCC8482_02519	A6L342	435590.BVU_2448
PV_ATCC8482_02520	A6L343	435590.BVU_2449
PV_ATCC8482_02521	A6L344	435590.BVU_2450
PV_ATCC8482_02523	A6L345	435590.BVU_2452
PV_ATCC8482_02524	A6L346	435590.BVU_2453
PV_ATCC8482_02525	A6L347	435590.BVU_2454
PV_ATCC8482_02526	A6L348	435590.BVU_2455
PV_ATCC8482_02528	A6L349	435590.BVU_2456
PV_ATCC8482_02529	A6L350	435590.BVU_2457
PV_ATCC8482_02530	A6L351	435590.BVU_2458
PV_ATCC8482_02532	A6L352	435590.BVU_2459
PV_ATCC8482_02533	A6L353	435590.BVU_2460
PV_ATCC8482_02534	A6L354	435590.BVU_2461
PV_ATCC8482_02535	A6L355	435590.BVU_2462
PV_ATCC8482_02536	A6L356	435590.BVU_2463
PV_ATCC8482_02537	A6L357	435590.BVU_2464
PV_ATCC8482_02538	A6L358	435590.BVU_2465
PV_ATCC8482_02539	A6L359	435590.BVU_2466
PV_ATCC8482_02540	A6L360	435590.BVU_2467
PV_ATCC8482_02541	A6L361	435590.BVU_2468
PV_ATCC8482_02542	A6L362	435590.BVU_2469
PV_ATCC8482_02543	A6L363	435590.BVU_2470
PV_ATCC8482_02544	A6L364	435590.BVU_2471
PV_ATCC8482_02545	A6L365	435590.BVU_2472
PV_ATCC8482_02546	A6L366	435590.BVU_2473
PV_ATCC8482_02550	A6L367	435590.BVU_2474
PV_ATCC8482_02551	A6L368	435590.BVU_2475
PV_ATCC8482_02552	A6L369	435590.BVU_2476
PV_ATCC8482_02553	A6L370	435590.BVU_2477
PV_ATCC8482_02554	A6L371	435590.BVU_2478
PV_ATCC8482_02555	A6L372	435590.BVU_2479
PV_ATCC8482_02556	A6L373	435590.BVU_2480
PV_ATCC8482_02557	A6L374	435590.BVU_2481
PV_ATCC8482_02558	A6L375	435590.BVU_2482
PV_ATCC8482_02559	A6L376	435590.BVU_2483
PV_ATCC8482_02560	A6L377	435590.BVU_2484
PV_ATCC8482_02561	A6L378	435590.BVU_2485
PV_ATCC8482_02562	A6L379	435590.BVU_2486
PV_ATCC8482_02563	A6L380	435590.BVU_2487
PV_ATCC8482_02564	A6L381	435590.BVU_2488
PV_ATCC8482_02565	A6L382	435590.BVU_2489
PV_ATCC8482_02566	A6L383	435590.BVU_2490
PV_ATCC8482_02567	A6L384	435590.BVU_2491
PV_ATCC8482_02568	A6L385	435590.BVU_2492
PV_ATCC8482_02569	A6L386	435590.BVU_2493
PV_ATCC8482_02570	A6L387	435590.BVU_2494
PV_ATCC8482_02571	A6L388	435590.BVU_2495
PV_ATCC8482_02572	A6L389	435590.BVU_2496
PV_ATCC8482_02573	A6L390	435590.BVU_2497
PV_ATCC8482_02574	A6L391	435590.BVU_2498
PV_ATCC8482_02575	A6L392	435590.BVU_2499
PV_ATCC8482_02576	A6L393	435590.BVU_2500
PV_ATCC8482_02577	A6L394	435590.BVU_2501
PV_ATCC8482_02578	A6L395	435590.BVU_2502
