species,media,element,locus_tag,old_locus_tag,gene_name,product,uniProt,TAs_in_orf,ins_in_orf,TAs_hit,MRC_orf,max_run_nonIns_Gumbel,nucs_in_max_run_nonIns_Gumbel,post_prob_essentiality_Gumbel,Gumbel,ES_sites_HMM,GD_sites_HMM,NE_sites_HMM,GA_sites_HMM,HMM,consistency_TA_HMM,probES,probGD,probNE,probGA,confidence_score_HMM,flag_HMM,start,end,overlapping_orf,embedded_orf,meanMAPQ,sequencelength_nt,HMM_mod,HMM_essentiality_call_agreement,Gumbel_essentiality_call_agreement,final_essentiality_call_agreement,eggNOG_OGs_Bacteroidetes,eggNOG_OGs_Bacteria,eggNOG_OGs_Bacteroidia,EggNOG_PFAMs,eggNOG_OGs,EggNOG_KEGG_Pathway,EggNOG_KEGG_Module,EggNOG_KEGG_ko,EggNOG_GOs,EggNOG_COG_category,n_species_per_OG,n_calls_per_OG,essentiality_across,max_prob,max_prob_column,final_call_240817,unified_final_call_240817
uniformis,solid,gene,BU_ATCC8492_00020,BACUNI_01763,blank,conjugative transposon protein TraM,A7V2H2,39,26,0.6667,29.04,3,43,0,not_essential,0,12,27,0,not_essential,0.692,0,0.838656,0.133517,0.027826,0.1335,low-confidence,16847,18202,TRUE,FALSE,40.8504715170715,1355,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NG2R,2Z7X2,2FMTP,Transposon_TraM,"28HNW@1|root,2Z7X2@2|Bacteria,4NG2R@976|Bacteroidetes,2FMTP@200643|Bacteroidia,4AKAR@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.838656,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00021,BACUNI_01764,blank,Conjugative transposon protein TraL,A7V2H3,12,12,1,26.58,0,0,0,not_essential,0,0,12,0,not_essential,1,0,0.770471,0.185347,0.044182,0.1853,low-confidence,18183,18491,TRUE,FALSE,41.9523659573941,308,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NNV2,30BGS,2FT66,DUF3989,"29QHB@1|root,30BGS@2|Bacteria,4NNV2@976|Bacteroidetes,2FT66@200643|Bacteroidia,4ARGF@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.770471,probGD,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00021,BACUNI_01764,blank,Conjugative transposon protein TraL,A7V2H3,12,10,0.8333,14.9,1,2,0,not_essential,0,0,12,0,not_essential,1,0,0.869086,0.106514,0.0244,0.1065,low-confidence,18183,18491,TRUE,FALSE,41.6927248677249,308,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NNV2,30BGS,2FT66,DUF3989,"29QHB@1|root,30BGS@2|Bacteria,4NNV2@976|Bacteroidetes,2FT66@200643|Bacteroidia,4ARGF@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.869086,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00022,HMPREF1534_03457,blank,conjugative transposon protein TraK,A7V2H4,18,16,0.8889,60.12,1,2,0,not_essential,0,0,18,0,not_essential,1,0,0.158389,0.693554,0.148057,0.6936,NA,18498,19121,FALSE,FALSE,40.7174473123302,623,not_essential,not_essential,not_essential,not_essential,4NFVT,COG3701,2FMF8,VirB8,"COG3701@1|root,COG3701@2|Bacteria,4NFVT@976|Bacteroidetes,2FMF8@200643|Bacteroidia,4AK61@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.693554,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00022,HMPREF1534_03457,blank,conjugative transposon protein TraK,A7V2H4,18,12,0.6667,35.08,3,55,0,not_essential,0,0,18,0,not_essential,1,0,0.734229,0.220926,0.044845,0.2209,low-confidence,18498,19121,FALSE,FALSE,41.4029610299735,623,not_essential,not_essential,not_essential,not_essential,4NFVT,COG3701,2FMF8,VirB8,"COG3701@1|root,COG3701@2|Bacteria,4NFVT@976|Bacteroidetes,2FMF8@200643|Bacteroidia,4AK61@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.734229,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00023,BACUNI_01766,blank,conjugative transposon protein TraJ,A7V2H5,35,25,0.7143,83.28,3,26,0,not_essential,0,0,35,0,not_essential,1,0,0.003397,0.823349,0.173253,0.8233,NA,19153,20157,FALSE,FALSE,41.1640375905129,1004,not_essential,not_essential,not_essential,not_essential,4NFI5,2Z8G6,2FMZM,CtnDOT_TraJ,"28IE2@1|root,2Z8G6@2|Bacteria,4NFI5@976|Bacteroidetes,2FMZM@200643|Bacteroidia,4AKJK@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.823349,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00023,BACUNI_01766,blank,conjugative transposon protein TraJ,A7V2H5,35,25,0.7143,41.32,2,9,0,not_essential,0,0,35,0,not_essential,1,0,0.510038,0.408575,0.081387,0.4086,ambiguous,19153,20157,FALSE,FALSE,41.474071701092,1004,not_essential,not_essential,not_essential,not_essential,4NFI5,2Z8G6,2FMZM,CtnDOT_TraJ,"28IE2@1|root,2Z8G6@2|Bacteria,4NFI5@976|Bacteroidetes,2FMZM@200643|Bacteroidia,4AKJK@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.510038,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00024,HQ45_02025,blank,Protein of unknown function DUF4141,A7V2H6,18,15,0.8333,48.13,1,2,0,not_essential,0,0,18,0,not_essential,1,0,0.52957,0.386297,0.084133,0.3863,ambiguous,20161,20790,FALSE,FALSE,40.362983353037,629,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NF40,COG5314,2FNDM,DUF4141,"COG5314@1|root,COG5314@2|Bacteria,4NF40@976|Bacteroidetes,2FNDM@200643|Bacteroidia,22WY1@171551|Porphyromonadaceae",-,-,-,-,U,3,1,not_essential,0.52957,probGD,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00024,HQ45_02025,blank,Protein of unknown function DUF4141,A7V2H6,18,15,0.8333,22,1,2,0,not_essential,0,0,18,0,not_essential,1,0,0.83926,0.131863,0.028877,0.1319,low-confidence,20161,20790,FALSE,FALSE,40.5795493223839,629,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NF40,COG5314,2FNDM,DUF4141,"COG5314@1|root,COG5314@2|Bacteria,4NF40@976|Bacteroidetes,2FNDM@200643|Bacteroidia,22WY1@171551|Porphyromonadaceae",-,-,-,-,U,3,1,not_essential,0.83926,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00025,BACFIN_05292,blank,Protein of unknown function DUF3876,A7V2H7,10,9,0.9,102,1,2,0,not_essential,0,0,10,0,not_essential,1,0,1.4E-05,0.819555,0.180431,0.8196,NA,20821,21204,FALSE,FALSE,41.6406319383181,383,not_essential,not_essential,not_essential,not_essential,4NMCN,2ZCDX,2FRYQ,DUF3876,"2CA6G@1|root,2ZCDX@2|Bacteria,4NMCN@976|Bacteroidetes,2FRYQ@200643|Bacteroidia,4AQIX@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.819555,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00025,BACFIN_05292,blank,Protein of unknown function DUF3876,A7V2H7,10,9,0.9,95.67,1,2,0,not_essential,0,0,10,0,not_essential,1,0,0,0.824538,0.175462,0.8245,NA,20821,21204,FALSE,FALSE,39.5385364924773,383,not_essential,not_essential,not_essential,not_essential,4NMCN,2ZCDX,2FRYQ,DUF3876,"2CA6G@1|root,2ZCDX@2|Bacteria,4NMCN@976|Bacteroidetes,2FRYQ@200643|Bacteroidia,4AQIX@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.824538,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00026,BACUNI_01769,blank,TraG family conjugative transposon ATPase,A7V2H8,72,55,0.7639,69.15,3,44,0,not_essential,0,0,72,0,not_essential,1,0,0.055259,0.780657,0.164084,0.7807,NA,21242,23746,TRUE,FALSE,40.3617256281968,2504,not_essential,not_essential,not_essential,not_essential,4NER7,COG3451,2FM54,"AAA_10,DUF3875,DUF87","COG3451@1|root,COG3451@2|Bacteria,4NER7@976|Bacteroidetes,2FM54@200643|Bacteroidia,4AMGR@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.780657,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00026,BACUNI_01769,blank,TraG family conjugative transposon ATPase,A7V2H8,72,59,0.8194,48.42,2,15,0,not_essential,0,0,72,0,not_essential,1,0,0.182865,0.682499,0.134636,0.6825,NA,21242,23746,TRUE,FALSE,40.8541583784897,2504,not_essential,not_essential,not_essential,not_essential,4NER7,COG3451,2FM54,"AAA_10,DUF3875,DUF87","COG3451@1|root,COG3451@2|Bacteria,4NER7@976|Bacteroidetes,2FM54@200643|Bacteroidia,4AMGR@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.682499,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00027,BACUNI_01770,blank,Protein of unknown function DUF4133,A7V2H9,10,8,0.8,76.75,2,53,0,not_essential,0,0,10,0,not_essential,1,0,0.011565,0.816597,0.171838,0.8166,NA,23743,24075,TRUE,FALSE,41.3822393249187,332,not_essential,not_essential,not_essential,not_essential,4NP3K,2ZR4G,2FSK2,DUF4133,"293NS@1|root,2ZR4G@2|Bacteria,4NP3K@976|Bacteroidetes,2FSK2@200643|Bacteroidia,4AR5C@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.816597,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00027,BACUNI_01770,blank,Protein of unknown function DUF4133,A7V2H9,10,8,0.8,61.25,1,2,0,not_essential,0,0,10,0,not_essential,1,0,0.013462,0.826054,0.160484,0.8261,NA,23743,24075,TRUE,FALSE,40.8052218329546,332,not_essential,not_essential,not_essential,not_essential,4NP3K,2ZR4G,2FSK2,DUF4133,"293NS@1|root,2ZR4G@2|Bacteria,4NP3K@976|Bacteroidetes,2FSK2@200643|Bacteroidia,4AR5C@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.826054,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00028,BACUNI_01771,blank,Protein of unknown function DUF4134,A7V2I0,10,10,1,41.4,0,0,0,not_essential,0,0,10,0,not_essential,1,0,0.558467,0.360506,0.081027,0.3605,ambiguous,24086,24397,FALSE,FALSE,41.702492540896,311,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NQM2,31KUP,2FT2M,DUF4134,"2AV4I@1|root,31KUP@2|Bacteria,4NQM2@976|Bacteroidetes,2FT2M@200643|Bacteroidia,4AR9Q@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.558467,probGD,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00028,BACUNI_01771,blank,Protein of unknown function DUF4134,A7V2I0,10,9,0.9,35.33,1,2,0,not_essential,0,0,10,0,not_essential,1,0,0.562045,0.362955,0.075,0.363,ambiguous,24086,24397,FALSE,FALSE,41.8340982786707,311,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NQM2,31KUP,2FT2M,DUF4134,"2AV4I@1|root,31KUP@2|Bacteria,4NQM2@976|Bacteroidetes,2FT2M@200643|Bacteroidia,4AR9Q@815|Bacteroidaceae",-,-,-,-,S,3,1,not_essential,0.562045,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00029,BACUNI_01773,blank,Conjugal transfer protein traD,A7V2I2,13,12,0.9231,55.08,1,2,0,not_essential,0,0,13,0,not_essential,1,0,0.259592,0.609018,0.13139,0.609,ambiguous,24599,25339,TRUE,FALSE,41.4319995454592,740,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NKB8,2Z9D0,2FMWH,-,"28JK3@1|root,2Z9D0@2|Bacteria,4NKB8@976|Bacteroidetes,2FMWH@200643|Bacteroidia,4AP1T@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.609018,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00029,BACUNI_01773,blank,Conjugal transfer protein traD,A7V2I2,13,11,0.8462,28.82,1,2,0,not_essential,0,0,13,0,not_essential,1,0,0.755824,0.201559,0.042617,0.2016,low-confidence,24599,25339,TRUE,FALSE,40.7426364214618,740,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NKB8,2Z9D0,2FMWH,-,"28JK3@1|root,2Z9D0@2|Bacteria,4NKB8@976|Bacteroidetes,2FMWH@200643|Bacteroidia,4AP1T@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.755824,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00030,BACUNI_01775,blank,Protein of unknown function DUF3408,A7V2I3,12,8,0.6667,146.75,2,26,0,not_essential,0,0,12,0,not_essential,1,0,0,0.785877,0.214123,0.7859,NA,25336,25698,TRUE,FALSE,40.3965214472676,362,not_essential,not_essential,not_essential,not_essential,4PJP2,315GF,2FSI5,DUF3408,"2C076@1|root,315GF@2|Bacteria,4PJP2@976|Bacteroidetes,2FSI5@200643|Bacteroidia,4AR83@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.785877,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00030,BACUNI_01775,blank,Protein of unknown function DUF3408,A7V2I3,12,7,0.5833,80.43,2,10,0,not_essential,0,0,12,0,not_essential,1,0,6.8E-05,0.835723,0.164209,0.8357,NA,25336,25698,TRUE,FALSE,40.7942329623494,362,not_essential,not_essential,not_essential,not_essential,4PJP2,315GF,2FSI5,DUF3408,"2C076@1|root,315GF@2|Bacteria,4PJP2@976|Bacteroidetes,2FSI5@200643|Bacteroidia,4AR83@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.835723,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00031,BACUNI_01776,blank,Protein of unknown function DUF3408,A7V2I5,13,11,0.8462,48.18,1,2,0,not_essential,0,0,13,0,not_essential,1,0,0.518382,0.395438,0.08618,0.3954,ambiguous,25722,26171,FALSE,FALSE,41.374818764802,449,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NUUN,331GG,2FQ57,DUF3408,"2E6X0@1|root,331GG@2|Bacteria,4NUUN@976|Bacteroidetes,2FQ57@200643|Bacteroidia,4AQ2W@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.518382,probGD,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00031,BACUNI_01776,blank,Protein of unknown function DUF3408,A7V2I5,13,10,0.7692,24.7,1,2,0,not_essential,0,0,13,0,not_essential,1,0,0.845769,0.126989,0.027242,0.127,low-confidence,25722,26171,FALSE,FALSE,38.9665692213769,449,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NUUN,331GG,2FQ57,DUF3408,"2E6X0@1|root,331GG@2|Bacteria,4NUUN@976|Bacteroidetes,2FQ57@200643|Bacteroidia,4AQ2W@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.845769,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00032,BACUNI_01777,blank,CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein,A7V2I6,21,15,0.7143,35.6,2,9,0,not_essential,0,10,11,0,not_essential,0.524,0,0.831996,0.13711,0.030894,0.1371,low-confidence,26177,26932,FALSE,FALSE,41.4215159126625,755,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NGV8,COG1192,2FMZX,"AAA_31,CbiA","COG1192@1|root,COG1192@2|Bacteria,4NGV8@976|Bacteroidetes,2FMZX@200643|Bacteroidia,4AKS6@815|Bacteroidaceae",-,-,-,-,D,3,1,not_essential,0.831996,probGD,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00032,BACUNI_01777,blank,CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein,A7V2I6,21,14,0.6667,29.14,2,54,0,not_essential,0,10,11,0,not_essential,0.524,0,0.837445,0.13453,0.028024,0.1345,low-confidence,26177,26932,FALSE,FALSE,41.4651054977725,755,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NGV8,COG1192,2FMZX,"AAA_31,CbiA","COG1192@1|root,COG1192@2|Bacteria,4NGV8@976|Bacteroidetes,2FMZX@200643|Bacteroidia,4AKS6@815|Bacteroidaceae",-,-,-,-,D,3,1,not_essential,0.837445,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00033,BACUNI_01778,blank,hypothetical protein,A7V2I7,8,0,0,0,8,170,1,essential,8,0,0,0,essential,1,0.942407,0.052365,0.004092,0.001137,0.9424,NA,27049,27300,FALSE,FALSE,NA,251,essential,essential,essential_liquid,essential,4P9RB,30KTX,2FVBU,-,"29YX8@1|root,30KTX@2|Bacteria,4P9RB@976|Bacteroidetes,2FVBU@200643|Bacteroidia,4AU44@815|Bacteroidaceae",-,-,-,-,S,1,1,unique_ES,0.942407,probES,essential,essential_liquid
uniformis,solid,gene,BU_ATCC8492_00033,BACUNI_01778,blank,hypothetical protein,A7V2I7,8,1,0.125,20,4,60,0.00315,not_essential,0,8,0,0,growth_defect,1,0.334252,0.62356,0.034581,0.007606,0.6236,ambiguous,27049,27300,FALSE,FALSE,19.3809523809524,251,not_essential,essential,essential_liquid,essential,4P9RB,30KTX,2FVBU,-,"29YX8@1|root,30KTX@2|Bacteria,4P9RB@976|Bacteroidetes,2FVBU@200643|Bacteroidia,4AU44@815|Bacteroidaceae",-,-,-,-,S,1,1,unique_ES,0.62356,probGD,not_essential,essential_liquid
uniformis,liquid,gene,BU_ATCC8492_00034,BACUNI_01781,blank,MobC-like protein,A7V2J0,10,1,0.1,6,6,120,0.0125,not_essential,3,7,0,0,growth_defect,0.7,0.913953,0.080434,0.004438,0.001174,0.0804,low-confidence,27614,28042,TRUE,FALSE,42,428,not_essential,not_essential,not_essential,not_essential,4NMWD,2Z8XW,2FMH8,-,"2BXUM@1|root,2Z8XW@2|Bacteria,4NMWD@976|Bacteroidetes,2FMH8@200643|Bacteroidia,4ANBA@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.913953,probES,unclear,not_essential
uniformis,solid,gene,BU_ATCC8492_00034,BACUNI_01781,blank,MobC-like protein,A7V2J0,10,2,0.2,10.5,7,213,0.937,uncertain,0,10,0,0,growth_defect,1,0.000543,0.947258,0.042316,0.009883,0.9473,NA,27614,28042,TRUE,FALSE,42,428,not_essential,not_essential,not_essential,not_essential,4NMWD,2Z8XW,2FMH8,-,"2BXUM@1|root,2Z8XW@2|Bacteria,4NMWD@976|Bacteroidetes,2FMH8@200643|Bacteroidia,4ANBA@815|Bacteroidaceae",-,-,-,-,S,2,1,not_essential,0.947258,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00035,BACUNI_01782,blank,Endonuclease relaxase/ MobA/VirD2,A7V2J1,36,31,0.8611,40.23,3,40,0,not_essential,0,3,33,0,not_essential,0.917,0,0.695948,0.248547,0.055505,0.2485,low-confidence,28021,29271,TRUE,FALSE,37.3783946059322,1250,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NG66,COG3843,2FMZN,Relaxase,"COG3843@1|root,COG3843@2|Bacteria,4NG66@976|Bacteroidetes,2FMZN@200643|Bacteroidia,4AMDR@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.695948,probGD,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00035,BACUNI_01782,blank,Endonuclease relaxase/ MobA/VirD2,A7V2J1,36,27,0.75,39.19,3,40,0,not_essential,0,3,33,0,not_essential,0.917,0,0.562685,0.364113,0.073202,0.3641,ambiguous,28021,29271,TRUE,FALSE,37.6296727502483,1250,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NG66,COG3843,2FMZN,Relaxase,"COG3843@1|root,COG3843@2|Bacteria,4NG66@976|Bacteroidetes,2FMZN@200643|Bacteroidia,4AMDR@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.562685,probGD,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00036,BACUNI_01783,blank,YWFCY domain-containing protein,A7V2J2,32,26,0.8125,106.23,3,79,0,not_essential,0,0,32,0,not_essential,1,0,5E-06,0.818484,0.181511,0.8185,NA,29304,30230,FALSE,FALSE,38.5158627270512,926,not_essential,not_essential,not_essential,not_essential,4NFHI,COG3505,2FPXZ,"T4SS-DNA_transf,TraG-D_C,TrwB_AAD_bind,YWFCY","COG3505@1|root,COG3505@2|Bacteria,4NFHI@976|Bacteroidetes,2FPXZ@200643|Bacteroidia,4APQ2@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.818484,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00036,BACUNI_01783,blank,YWFCY domain-containing protein,A7V2J2,32,27,0.8438,80.89,1,2,0,not_essential,0,0,32,0,not_essential,1,0,2.8E-05,0.833265,0.166707,0.8333,NA,29304,30230,FALSE,FALSE,36.5482488112881,926,not_essential,not_essential,not_essential,not_essential,4NFHI,COG3505,2FPXZ,"T4SS-DNA_transf,TraG-D_C,TrwB_AAD_bind,YWFCY","COG3505@1|root,COG3505@2|Bacteria,4NFHI@976|Bacteroidetes,2FPXZ@200643|Bacteroidia,4APQ2@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.833265,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00037,EL88_13655,blank,group II intron reverse transcriptase/maturase,NA,80,74,0.925,93.45,2,17,0,not_essential,0,0,80,0,not_essential,1,0,0.000143,0.822175,0.177683,0.8222,NA,30867,32519,FALSE,FALSE,1.00005260942761,1652,not_essential,not_essential,not_essential,not_essential,4NGGU,COG3344,2FQ8T,"GIIM,HNH,RVT_1,RVT_N","COG3344@1|root,COG3344@2|Bacteria,4NGGU@976|Bacteroidetes,2FQ8T@200643|Bacteroidia,4AMV3@815|Bacteroidaceae",-,-,ko:K00986,-,L,2,1,not_essential,0.822175,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00037,EL88_13655,blank,group II intron reverse transcriptase/maturase,NA,80,73,0.9125,62.33,1,2,5E-05,not_essential,0,0,80,0,not_essential,1,0,0.006838,0.830122,0.16304,0.8301,NA,30867,32519,FALSE,FALSE,1.00218148340872,1652,not_essential,not_essential,not_essential,not_essential,4NGGU,COG3344,2FQ8T,"GIIM,HNH,RVT_1,RVT_N","COG3344@1|root,COG3344@2|Bacteria,4NGGU@976|Bacteroidetes,2FQ8T@200643|Bacteroidia,4AMV3@815|Bacteroidaceae",-,-,ko:K00986,-,L,2,1,not_essential,0.830122,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00038,BACUNI_01786,blank,TraD/TraG/ TraM recognition site,A7V2J5,32,26,0.8125,105.46,2,13,0,not_essential,0,0,32,0,not_essential,1,0,6E-06,0.818847,0.181147,0.8188,NA,32560,33729,TRUE,FALSE,34.8823709368593,1169,not_essential,not_essential,not_essential,not_essential,4NFHI,COG3505,2FMIB,"T4SS-DNA_transf,TraG-D_C,YWFCY","COG3505@1|root,COG3505@2|Bacteria,4NFHI@976|Bacteroidetes,2FMIB@200643|Bacteroidia,4AKFZ@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.818847,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00038,BACUNI_01786,blank,TraD/TraG/ TraM recognition site,A7V2J5,32,27,0.8438,70.22,2,11,0,not_essential,0,0,32,0,not_essential,1,0,0.000956,0.835353,0.163691,0.8354,NA,32560,33729,TRUE,FALSE,35.5639560257888,1169,not_essential,not_essential,not_essential,not_essential,4NFHI,COG3505,2FMIB,"T4SS-DNA_transf,TraG-D_C,YWFCY","COG3505@1|root,COG3505@2|Bacteria,4NFHI@976|Bacteroidetes,2FMIB@200643|Bacteroidia,4AKFZ@815|Bacteroidaceae",-,-,-,-,U,3,1,not_essential,0.835353,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00039,NA,blank,hypothetical protein,NA,7,5,0.7143,125,2,11,-1,too_short,0,0,7,0,not_essential,1,0,0,0.807339,0.192661,0.8073,NA,33745,33867,TRUE,FALSE,41.5767432788314,122,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.807339,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00039,NA,blank,hypothetical protein,NA,7,6,0.8571,90.83,1,2,-1,too_short,0,0,7,0,not_essential,1,0,1E-06,0.828301,0.171698,0.8283,NA,33745,33867,TRUE,FALSE,41.8376619573465,122,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.828301,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00040,BACUNI_01787,blank,hypothetical protein,A7V2J6,20,17,0.85,77.41,1,2,0,not_essential,0,0,20,0,not_essential,1,0,0.008694,0.818528,0.172778,0.8185,NA,33824,34237,TRUE,FALSE,41.39706177269,413,not_essential,not_essential,not_essential,not_essential,4P1AP,32R02,2FSDC,-,"2DMEJ@1|root,32R02@2|Bacteria,4P1AP@976|Bacteroidetes,2FSDC@200643|Bacteroidia,4AQSV@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.818528,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00040,BACUNI_01787,blank,hypothetical protein,A7V2J6,20,17,0.85,55.47,1,2,0,not_essential,0,0,20,0,not_essential,1,0,0.04438,0.799164,0.156456,0.7992,NA,33824,34237,TRUE,FALSE,40.3469559348115,413,not_essential,not_essential,not_essential,not_essential,4P1AP,32R02,2FSDC,-,"2DMEJ@1|root,32R02@2|Bacteria,4P1AP@976|Bacteroidetes,2FSDC@200643|Bacteroidia,4AQSV@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.799164,probNE,not_essential,not_essential
uniformis,liquid,gene,BU_ATCC8492_00041,BACUNI_01788,blank,Schlafen/ AlbA_2 domain-containing protein,A7V2J7,70,58,0.8286,167.03,3,45,0,not_essential,0,0,70,0,not_essential,1,0,0,0.75495,0.24505,0.755,NA,34243,35697,FALSE,FALSE,39.6293358375702,1454,not_essential,not_essential,not_essential,not_essential,4NGFJ,COG2865,2FPKR,"AlbA_2,HATPase_c_4","COG2865@1|root,COG2865@2|Bacteria,4NGFJ@976|Bacteroidetes,2FPKR@200643|Bacteroidia,4AMQV@815|Bacteroidaceae","ko03440,map03440",-,ko:K03655,-,K,2,1,not_essential,0.75495,probNE,not_essential,not_essential
uniformis,solid,gene,BU_ATCC8492_00041,BACUNI_01788,blank,Schlafen/ AlbA_2 domain-containing protein,A7V2J7,70,50,0.7143,135.1,14,205,0.79935,uncertain,14,0,56,0,not_essential,0.8,0,0,0.778824,0.221176,0.7788,NA,34243,35697,FALSE,FALSE,40.2872843673885,1454,not_essential,not_essential,not_essential,not_essential,4NGFJ,COG2865,2FPKR,"AlbA_2,HATPase_c_4","COG2865@1|root,COG2865@2|Bacteria,4NGFJ@976|Bacteroidetes,2FPKR@200643|Bacteroidia,4AMQV@815|Bacteroidaceae","ko03440,map03440",-,ko:K03655,-,K,2,1,not_essential,0.778824,probNE,not_essential,not_essential
