locus_tag	uniprot_id	string_protein_id
BU_ATCC8492_02056	A7V0V2	820.ERS852554_02426
BU_ATCC8492_02057	A7V0V3	820.ERS852554_02427
BU_ATCC8492_02058	A7V0V5	820.ERS852554_02428
BU_ATCC8492_02059	A7V0V7	820.ERS852554_02430
BU_ATCC8492_02060	A7V0V8	820.ERS852554_02431
BU_ATCC8492_02061	A7V0V9	820.ERS852554_02432
BU_ATCC8492_02062	A7V0W0	820.ERS852554_02433
BU_ATCC8492_02063	A7V0W1	820.ERS852554_02434
BU_ATCC8492_02064	A7V0W2	820.ERS852554_02435
BU_ATCC8492_02065	A7V0W3	820.ERS852554_02436
BU_ATCC8492_02066	A7V0W5	820.ERS852554_02437
BU_ATCC8492_02067	A7V0W6	820.ERS852554_02440
BU_ATCC8492_02068	A7V0W7	820.ERS852554_02441
BU_ATCC8492_02069	A7V0W8	820.ERS852554_02442
BU_ATCC8492_02070	A7V0W9	820.ERS852554_02443
BU_ATCC8492_02071	A7V0X4	820.ERS852554_02444
BU_ATCC8492_02072	A7V0X5	820.ERS852554_01754
BU_ATCC8492_02073	A7V0X6	820.ERS852554_02233
BU_ATCC8492_02074	A7V0X7	820.ERS852554_02054
BU_ATCC8492_02075	A7V0X8	820.ERS852554_02451
BU_ATCC8492_02076	A7V0X9	820.ERS852554_02452
BU_ATCC8492_02078	A7V0Y1	820.ERS852554_02453
BU_ATCC8492_02079	A7V0Y2	820.ERS852554_02454
BU_ATCC8492_02080	A7V0Y3	820.ERS852554_02455
BU_ATCC8492_02081	A7V0Y4	820.ERS852554_02456
BU_ATCC8492_02082	A7V0Y5	820.ERS852554_02457
BU_ATCC8492_02083	A7V0Y6	820.ERS852554_02458
BU_ATCC8492_02084	A7V0Y7	820.ERS852554_02459
BU_ATCC8492_02085	A7V0Y9	820.ERS852554_02460
BU_ATCC8492_02086	A7V0Z0	820.ERS852554_02461
BU_ATCC8492_02087	A7V0Z1	820.ERS852554_02462
BU_ATCC8492_02088	A7V0Z2	820.ERS852554_02463
BU_ATCC8492_02089	A7V0Z4	820.ERS852554_02464
BU_ATCC8492_02090	A7V0Z5	820.ERS852554_02465
BU_ATCC8492_02091	A7V0Z6	820.ERS852554_02466
BU_ATCC8492_02092	A7V0Z7	820.ERS852554_02467
BU_ATCC8492_02093	A7V0Z8	820.ERS852554_02468
BU_ATCC8492_02095	A7V0Z9	820.ERS852554_02470
BU_ATCC8492_02096	A7V100	820.ERS852554_02471
BU_ATCC8492_02097	A7V101	820.ERS852554_02472
BU_ATCC8492_02098	A7V102	820.ERS852554_02473
BU_ATCC8492_02099	A7V103	820.ERS852554_02474
BU_ATCC8492_02100	A7V104	820.ERS852554_02475
BU_ATCC8492_02101	A7V105	820.ERS852554_02476
BU_ATCC8492_02102	A7V106	820.ERS852554_02477
BU_ATCC8492_02103	A7V107	820.ERS852554_02478
BU_ATCC8492_02104	A7V108	820.ERS852554_02479
BU_ATCC8492_02105	A7V109	820.ERS852554_02480
BU_ATCC8492_02106	A7V110	820.ERS852554_02481
BU_ATCC8492_02107	A7V111	820.ERS852554_02482
BU_ATCC8492_02108	A7V112	820.ERS852554_02483
BU_ATCC8492_02109	A7V113	820.ERS852554_02484
BU_ATCC8492_02110	A7V114	820.ERS852554_02485
BU_ATCC8492_02111	A7V115	820.ERS852554_02487
BU_ATCC8492_02112	A7V116	820.ERS852554_02488
BU_ATCC8492_02113	A7V117	820.ERS852554_02489
BU_ATCC8492_02114	A7V118	820.ERS852554_02490
BU_ATCC8492_02116	A7V121	820.ERS852554_02493
BU_ATCC8492_02117	A7V122	820.ERS852554_02495
BU_ATCC8492_02118	A7V124	820.ERS852554_02497
BU_ATCC8492_02119	A7V125	820.ERS852554_02498
BU_ATCC8492_02120	A7V126	820.ERS852554_02499
BU_ATCC8492_02121	A7V127	820.ERS852554_02500
BU_ATCC8492_02122	A7V128	820.ERS852554_02501
BU_ATCC8492_02123	A7V129	820.ERS852554_02502
BU_ATCC8492_02125	A7V131	820.ERS852554_02504
BU_ATCC8492_02126	A7V133	820.ERS852554_02505
BU_ATCC8492_02127	A7V135	820.ERS852554_02506
BU_ATCC8492_02128	A7V136	820.ERS852554_02507
BU_ATCC8492_02129	A7V137	820.ERS852554_02508
BU_ATCC8492_02130	A7V139	820.ERS852554_02509
BU_ATCC8492_02131	A7V141	820.ERS852554_02510
BU_ATCC8492_02132	A7V142	820.ERS852554_02511
BU_ATCC8492_02133	A7V143	820.ERS852554_02512
BU_ATCC8492_02134	A7V144	820.ERS852554_02513
BU_ATCC8492_02135	A7V145	820.ERS852554_02514
BU_ATCC8492_02136	A7V146	820.ERS852554_02515
BU_ATCC8492_02137	A7V147	820.ERS852554_02516
BU_ATCC8492_02138	A7V149	820.ERS852554_02517
BU_ATCC8492_02139	A7V150	820.ERS852554_02518
BU_ATCC8492_02140	A7V151	820.ERS852554_02519
BU_ATCC8492_02141		820.ERS852554_02520
BU_ATCC8492_02142	A7V154	820.ERS852554_02521
BU_ATCC8492_02143	A7V156	820.ERS852554_02522
BU_ATCC8492_02144	A7V158	820.ERS852554_02524
BU_ATCC8492_02145	A7V159	820.ERS852554_02525
BU_ATCC8492_02146	A7V160	820.ERS852554_02526
BU_ATCC8492_02147	A7V161	820.ERS852554_02527
BU_ATCC8492_02148	A7V9Y1	820.ERS852554_02528
BU_ATCC8492_02149	A7V163	820.ERS852554_02529
BU_ATCC8492_02150	A7V165	820.ERS852554_02530
BU_ATCC8492_02151	A7V166	820.ERS852554_02530
BU_ATCC8492_02152	A7V167	820.ERS852554_02531
BU_ATCC8492_02153	A7V168	820.ERS852554_02532
BU_ATCC8492_02154	A7V169	820.ERS852554_02533
BU_ATCC8492_02155	A7V170	820.ERS852554_02534
BU_ATCC8492_02156	A7V171	820.ERS852554_02535
BU_ATCC8492_02157	A7V172	820.ERS852554_02536
BU_ATCC8492_02161	A7V176	820.ERS852554_02537
BU_ATCC8492_02162	A7V179	820.ERS852554_02538
BU_ATCC8492_02163	A7V182	820.ERS852554_02539
BU_ATCC8492_02164	A7V183	820.ERS852554_02540
BU_ATCC8492_02165	A7V184	820.ERS852554_02541
BU_ATCC8492_02166	A7V185	820.ERS852554_02542
BU_ATCC8492_02167	A7V186	820.ERS852554_02543
BU_ATCC8492_02168	A7V187	820.ERS852554_02544
BU_ATCC8492_02169	A7V188	820.ERS852554_02545
BU_ATCC8492_02170	A7V189	820.ERS852554_02546
BU_ATCC8492_02171	A7V190	820.ERS852554_02547
BU_ATCC8492_02172	A7V191	820.ERS852554_02548
BU_ATCC8492_02173	A7V194	820.ERS852554_02549
BU_ATCC8492_02174	A7V197	820.ERS852554_02550
BU_ATCC8492_02175	A7V1V3	820.ERS852554_00397
BU_ATCC8492_02176	A7V1V2	820.ERS852554_00396
BU_ATCC8492_02177	A7V1U7	820.ERS852554_00449
BU_ATCC8492_02180	A7V1U3	820.ERS852554_00392
BU_ATCC8492_02183	A7V1U0	820.ERS852554_00394
BU_ATCC8492_02185	A7V1T6	820.ERS852554_02555
BU_ATCC8492_02186	A7V1T5	820.ERS852554_03165
BU_ATCC8492_02189	A7V1T2	820.ERS852554_01164
BU_ATCC8492_02196	A7V1S4	820.ERS852554_03968
BU_ATCC8492_02197	A7V1S3	820.ERS852554_03969
BU_ATCC8492_02198	A7V1S2	820.ERS852554_02916
BU_ATCC8492_02199	A7V1S1	820.ERS852554_02570
BU_ATCC8492_02200	A7V1S0	820.ERS852554_02571
BU_ATCC8492_02201	A7V1R9	820.ERS852554_02572
BU_ATCC8492_02202	A7V1R8	820.ERS852554_02573
BU_ATCC8492_02203	A7V1R7	820.ERS852554_02575
BU_ATCC8492_02204	A7V1R6	820.ERS852554_02576
BU_ATCC8492_02205	A7V1R4	820.ERS852554_02577
BU_ATCC8492_02206	A7V1R3	820.ERS852554_02578
BU_ATCC8492_02207	A7V1R2	820.ERS852554_02579
BU_ATCC8492_02208	A7V1R1	820.ERS852554_02580
BU_ATCC8492_02209	A7V1R0	820.ERS852554_02581
BU_ATCC8492_02210	A7V1Q9	820.ERS852554_02594
BU_ATCC8492_02211	A7V1Q8	820.ERS852554_02595
BU_ATCC8492_02212	A7V1Q7	820.ERS852554_02596
BU_ATCC8492_02213	A7V1Q6	820.ERS852554_02597
BU_ATCC8492_02214	A7V1Q5	820.ERS852554_02598
BU_ATCC8492_02215	A7V1Q4	820.ERS852554_02599
BU_ATCC8492_02217	A7V1Q2	820.ERS852554_02601
BU_ATCC8492_02218	A7V1Q1	820.ERS852554_02602
BU_ATCC8492_02219	A7V1Q0	820.ERS852554_02603
BU_ATCC8492_02221	A7V1P8	820.ERS852554_02606
BU_ATCC8492_02223	A7V1P6	820.ERS852554_02608
BU_ATCC8492_02224	A7V1P4	820.ERS852554_02609
BU_ATCC8492_02225	A7V1P3	820.ERS852554_02610
BU_ATCC8492_02226	A7V1P2	820.ERS852554_02611
BU_ATCC8492_02227	A7V1P0	820.ERS852554_02612
BU_ATCC8492_02228	A7V1N9	820.ERS852554_02612
BU_ATCC8492_02229	A7V1N8	820.ERS852554_02613
BU_ATCC8492_02230	A7V1N7	820.ERS852554_02614
BU_ATCC8492_02231	A7V1N6	820.ERS852554_02615
BU_ATCC8492_02232	A7V1N5	820.ERS852554_02616
BU_ATCC8492_02233	A7V1N4	820.ERS852554_02617
BU_ATCC8492_02234	A7V1N3	820.ERS852554_02618
BU_ATCC8492_02235	A7V1N2	820.ERS852554_02619
BU_ATCC8492_02236	A7V1N1	820.ERS852554_02620
BU_ATCC8492_02237	A7V1N0	820.ERS852554_02621
BU_ATCC8492_02238	A7V1M9	820.ERS852554_02622
BU_ATCC8492_02239	A7V1M6	820.ERS852554_02623
BU_ATCC8492_02240	A7V1M5	820.ERS852554_02624
BU_ATCC8492_02241	A7V1M4	820.ERS852554_02625
BU_ATCC8492_02242	A7V1M3	820.ERS852554_02626
BU_ATCC8492_02243	A7V1M2	820.ERS852554_02627
BU_ATCC8492_02244	A7V1M1	820.ERS852554_02628
BU_ATCC8492_02245	A7V1M0	820.ERS852554_02629
BU_ATCC8492_02246	A7V1L9	820.ERS852554_02630
BU_ATCC8492_02247	A7V1L8	820.ERS852554_02631
BU_ATCC8492_02248	A7V1L7	820.ERS852554_02632
BU_ATCC8492_02249	A7V1L6	820.ERS852554_02633
BU_ATCC8492_02250	A7V1L4	820.ERS852554_02634
BU_ATCC8492_02251	A7V1L3	820.ERS852554_02635
BU_ATCC8492_02252	A7V1L2	820.ERS852554_02636
BU_ATCC8492_02253	A7V1L1	820.ERS852554_02637
BU_ATCC8492_02254	A7V1L0	820.ERS852554_02638
BU_ATCC8492_02255	A7V1K9	820.ERS852554_02639
BU_ATCC8492_02256	A7V1K8	820.ERS852554_02640
BU_ATCC8492_02257	A7V1K7	820.ERS852554_02641
BU_ATCC8492_02258	A7V1K6	820.ERS852554_02642
BU_ATCC8492_02259	A7V1K5	820.ERS852554_02643
BU_ATCC8492_02260	A7V1K4	820.ERS852554_02644
BU_ATCC8492_02261	A7V1K3	820.ERS852554_02645
BU_ATCC8492_02262	A7V1K2	820.ERS852554_02646
BU_ATCC8492_02263	A7V1K1	820.ERS852554_02647
BU_ATCC8492_02264	A7V1K0	820.ERS852554_02648
BU_ATCC8492_02265	A7V1J7	820.ERS852554_02650
BU_ATCC8492_02266	A7V1J6	820.ERS852554_02651
BU_ATCC8492_02267	A7V1J5	820.ERS852554_02652
BU_ATCC8492_02268	A7V1J4	820.ERS852554_02653
BU_ATCC8492_02269	A7V1J3	820.ERS852554_02654
BU_ATCC8492_02270	A7V1J2	820.ERS852554_02655
BU_ATCC8492_02271	A7V1J1	820.ERS852554_02656
BU_ATCC8492_02272	A7V1J0	820.ERS852554_02657
BU_ATCC8492_02273	A7V1I9	820.ERS852554_02658
BU_ATCC8492_02274	A7V1I8	820.ERS852554_02659
BU_ATCC8492_02275	A7V1I7	820.ERS852554_02660
BU_ATCC8492_02276	A7V1I6	820.ERS852554_02661
BU_ATCC8492_02277	A7V1I5	820.ERS852554_02662
BU_ATCC8492_02278	A7V1I4	820.ERS852554_02663
BU_ATCC8492_02279	A7V1I3	820.ERS852554_02664
BU_ATCC8492_02280	A7V1I2	820.ERS852554_02665
BU_ATCC8492_02281	A7V1I1	820.ERS852554_02666
BU_ATCC8492_02282	A7V1I0	820.ERS852554_02667
BU_ATCC8492_02283	A7V1H9	820.ERS852554_02668
BU_ATCC8492_02284	A7V1H8	820.ERS852554_02669
BU_ATCC8492_02285	A7V1H7	820.ERS852554_02670
BU_ATCC8492_02286	A7V1H6	820.ERS852554_02671
BU_ATCC8492_02287	A7V1H4	820.ERS852554_02672
BU_ATCC8492_02288	A7V1H3	820.ERS852554_02673
BU_ATCC8492_02289	A7V1H2	820.ERS852554_02674
BU_ATCC8492_02290	A7V1H1	820.ERS852554_02675
BU_ATCC8492_02291	A7V1H0	820.ERS852554_02676
BU_ATCC8492_02292	A7V1G9	820.ERS852554_02677
BU_ATCC8492_02293	A7V1G8	820.ERS852554_02678
BU_ATCC8492_02294	A7V1G6	820.ERS852554_02679
BU_ATCC8492_02295	A7V1G3	820.ERS852554_02686
BU_ATCC8492_02296	A7V1G2	820.ERS852554_02687
BU_ATCC8492_02297	A7V1G1	820.ERS852554_02688
BU_ATCC8492_02298	A7V1G0	820.ERS852554_02689
BU_ATCC8492_02299	A7V1F9	820.ERS852554_02690
BU_ATCC8492_02300	A7V1F8	820.ERS852554_02691
BU_ATCC8492_02301	A7V1F7	820.ERS852554_02692
BU_ATCC8492_02302	A7V1F6	820.ERS852554_02693
BU_ATCC8492_02303	A7V1F5	820.ERS852554_02694
BU_ATCC8492_02304	A7V1F3	820.ERS852554_02695
BU_ATCC8492_02305	A7V1F1	820.ERS852554_02696
BU_ATCC8492_02306	A7V1F0	820.ERS852554_02699
BU_ATCC8492_02307	A7V1E8	820.ERS852554_02700
BU_ATCC8492_02308	A7V1E6	820.ERS852554_02701
BU_ATCC8492_02309	A7V1E5	820.ERS852554_02702
BU_ATCC8492_02310	A7V1E4	820.ERS852554_02703
BU_ATCC8492_02311	A7V1E3	820.ERS852554_02704
BU_ATCC8492_02312	A7V1E2	820.ERS852554_02705
BU_ATCC8492_02313	A7V1E1	820.ERS852554_02706
BU_ATCC8492_02314	A7V1E0	820.ERS852554_02707
BU_ATCC8492_02315	A7V1D9	820.ERS852554_02708
BU_ATCC8492_02316	A7V1D7	820.ERS852554_02709
BU_ATCC8492_02317	A7V1D6	820.ERS852554_02710
BU_ATCC8492_02318	A7V1D4	820.ERS852554_02711
BU_ATCC8492_02319	A7V1D3	820.ERS852554_02712
BU_ATCC8492_02320	A7V1D2	820.ERS852554_02713
BU_ATCC8492_02321	A7V1D1	820.ERS852554_02714
BU_ATCC8492_02322	A7V1D0	820.ERS852554_02715
BU_ATCC8492_02323	A7V1C9	820.ERS852554_02716
BU_ATCC8492_02324	A7V1C8	820.ERS852554_02717
BU_ATCC8492_02325	A7V1C7	820.ERS852554_02718
BU_ATCC8492_02326	A7V1C6	820.ERS852554_02719
BU_ATCC8492_02327	A7V1C4	820.ERS852554_02720
BU_ATCC8492_02328	A7V1C3	820.ERS852554_02721
BU_ATCC8492_02329	A7V1C2	820.ERS852554_02722
BU_ATCC8492_02330	A7V1C1	820.ERS852554_02723
BU_ATCC8492_02331	A7V1C0	820.ERS852554_02724
BU_ATCC8492_02332	A7V1B9	820.ERS852554_02725
BU_ATCC8492_02333	A7V1B7	820.ERS852554_02726
BU_ATCC8492_02334	A7V1B6	820.ERS852554_02727
BU_ATCC8492_02335	A7V1B5	820.ERS852554_02728
BU_ATCC8492_02336	A7V1B4	820.ERS852554_02729
BU_ATCC8492_02337	A7V1B3	820.ERS852554_02730
BU_ATCC8492_02338	A7V1B2	820.ERS852554_02731
BU_ATCC8492_02339	A7V1B1	820.ERS852554_02732
BU_ATCC8492_02340	A7V1A9	820.ERS852554_02733
BU_ATCC8492_02341	A7V1A8	820.ERS852554_02734
BU_ATCC8492_02342	A7V1A7	820.ERS852554_02735
BU_ATCC8492_02343	A7V1A5	820.ERS852554_02736
BU_ATCC8492_02344	A7V1A4	820.ERS852554_02737
BU_ATCC8492_02345	A7V1A3	820.ERS852554_02738
BU_ATCC8492_02346	A7V1A2	820.ERS852554_02739
BU_ATCC8492_02347	A7V1A1	820.ERS852554_02741
BU_ATCC8492_02348	A7V199	820.ERS852554_02742
BU_ATCC8492_02349	A7V198	820.ERS852554_02743
BU_ATCC8492_02350		820.ERS852554_02753
BU_ATCC8492_02351	A7V394	820.ERS852554_02752
BU_ATCC8492_02352	A7V396	820.ERS852554_02751
BU_ATCC8492_02353	A7V397	820.ERS852554_02750
BU_ATCC8492_02354	A7V3A0	820.ERS852554_02748
BU_ATCC8492_02355		820.ERS852554_02747
BU_ATCC8492_02356	A7V3A2	820.ERS852554_02746
BU_ATCC8492_02357	A7V3A3	820.ERS852554_02745
BU_ATCC8492_02358	A7V3A4	820.ERS852554_02752
BU_ATCC8492_02359	A7V3A5	820.ERS852554_02753
BU_ATCC8492_02360	A7V3A6	820.ERS852554_02754
BU_ATCC8492_02361	A7V3A7	820.ERS852554_02755
BU_ATCC8492_02362	A7V3A8	820.ERS852554_02756
BU_ATCC8492_02363	A7V3A9	820.ERS852554_02757
BU_ATCC8492_02364	A7V3B0	820.ERS852554_02758
BU_ATCC8492_02365	A7V3B1	820.ERS852554_02759
BU_ATCC8492_02366	A7V3B2	820.ERS852554_02760
BU_ATCC8492_02367	A7V3B3	820.ERS852554_02762
BU_ATCC8492_02368	A7V3B4	820.ERS852554_02763
BU_ATCC8492_02369	A7V3B5	820.ERS852554_02764
BU_ATCC8492_02370	A7V3B6	820.ERS852554_02765
BU_ATCC8492_02371	A7V3B7	820.ERS852554_02766
BU_ATCC8492_02372		820.ERS852554_01310
BU_ATCC8492_02373	A7V3C1	820.ERS852554_01310
BU_ATCC8492_02375	A7V3C4	820.ERS852554_02768
BU_ATCC8492_02376	A7V3C6	820.ERS852554_02769
BU_ATCC8492_02377	A7V3C7	820.ERS852554_02770
BU_ATCC8492_02378	A7V3C8	820.ERS852554_02771
BU_ATCC8492_02379	A7V3C9	820.ERS852554_02772
BU_ATCC8492_02380	A7V3D0	820.ERS852554_01569
BU_ATCC8492_02381	A7V3D1	820.ERS852554_03342
BU_ATCC8492_02382	A7V3D2	820.ERS852554_03344
BU_ATCC8492_02383	A7V3D3	820.ERS852554_03345
BU_ATCC8492_02384	A7V3D4	820.ERS852554_01513
BU_ATCC8492_02385	A7V3D5	820.ERS852554_01512
BU_ATCC8492_02389	A7V3D9	820.ERS852554_01548
BU_ATCC8492_02390	A7V3E0	820.ERS852554_02773
BU_ATCC8492_02391	A7V3E1	820.ERS852554_02774
BU_ATCC8492_02392	A7V3E2	820.ERS852554_02775
BU_ATCC8492_02393	A7V3E3	820.ERS852554_02776
BU_ATCC8492_02394	A7V3E4	820.ERS852554_02777
BU_ATCC8492_02395	A7V3E5	820.ERS852554_02778
BU_ATCC8492_02397	A7V3E7	820.ERS852554_02779
BU_ATCC8492_02398	A7V3E8	820.ERS852554_02780
BU_ATCC8492_02399	A7V3F0	820.ERS852554_02781
BU_ATCC8492_02400	A7V3F1	820.ERS852554_02782
BU_ATCC8492_02401	A7V3F2	820.ERS852554_02783
BU_ATCC8492_02402	A7V3F3	820.ERS852554_02784
BU_ATCC8492_02403	A7V3F4	820.ERS852554_02785
BU_ATCC8492_02404	A7V3F5	820.ERS852554_02786
BU_ATCC8492_02405	A7V3F6	820.ERS852554_02787
BU_ATCC8492_02406	A7V3F7	820.ERS852554_02788
BU_ATCC8492_02407	A7V3F8	820.ERS852554_02789
BU_ATCC8492_02408	A7V3F9	820.ERS852554_02790
BU_ATCC8492_02409	A7V3G0	820.ERS852554_02791
BU_ATCC8492_02410	A7V3G1	820.ERS852554_02792
BU_ATCC8492_02413	A7V3G4	820.ERS852554_02968
BU_ATCC8492_02415	A7V4Q4	820.ERS852554_01603
BU_ATCC8492_02418	A7V3G9	820.ERS852554_00946
BU_ATCC8492_02419	A7V3H0	820.ERS852554_00548
BU_ATCC8492_02421	A7V3H2	820.ERS852554_00728
BU_ATCC8492_02424	A7V3H5	820.ERS852554_03554
BU_ATCC8492_02426	A7V3H7	820.ERS852554_00097
BU_ATCC8492_02427	A7V3H9	820.ERS852554_00939
BU_ATCC8492_02428	A7V3I1	820.ERS852554_00938
BU_ATCC8492_02429	A7V3I2	820.ERS852554_00937
BU_ATCC8492_02430	A7V3I3	820.ERS852554_00936
BU_ATCC8492_02431	A7V5W9	820.ERS852554_00935
BU_ATCC8492_02432	A7V3I5	820.ERS852554_00934
BU_ATCC8492_02433	A7V3I6	820.ERS852554_00931
BU_ATCC8492_02434	A7V3I7	820.ERS852554_00930
BU_ATCC8492_02435	A7V3I8	820.ERS852554_00929
BU_ATCC8492_02436	A7V3I9	820.ERS852554_00928
BU_ATCC8492_02437	A7V3J1	820.ERS852554_00927
BU_ATCC8492_02438	A7V3J3	820.ERS852554_00926
BU_ATCC8492_02439	A7V3J4	820.ERS852554_00925
BU_ATCC8492_02443	A7V3J5	820.ERS852554_00921
BU_ATCC8492_02444	A7V3J6	820.ERS852554_00920
BU_ATCC8492_02445	A7V3J7	820.ERS852554_00919
BU_ATCC8492_02446	A7V3J8	820.ERS852554_00918
BU_ATCC8492_02447	A7V3J9	820.ERS852554_00917
BU_ATCC8492_02448		820.ERS852554_00916
BU_ATCC8492_02449	A7V3K0	820.ERS852554_00915
BU_ATCC8492_02450	A7V3K1	820.ERS852554_00914
BU_ATCC8492_02451	A7V3K2	820.ERS852554_00913
BU_ATCC8492_02452	A7V3K3	820.ERS852554_00912
BU_ATCC8492_02453	A7V3K4	820.ERS852554_00911
BU_ATCC8492_02454	A7V3W1	820.ERS852554_00910
BU_ATCC8492_02455	A7V3W7	820.ERS852554_00909
BU_ATCC8492_02456	A7V3K7	820.ERS852554_00908
BU_ATCC8492_02457	A7V3K8	820.ERS852554_00908
BU_ATCC8492_02458	A7V3L0	820.ERS852554_00907
BU_ATCC8492_02459	A7V3L1	820.ERS852554_00906
BU_ATCC8492_02460	A7V3L2	820.ERS852554_00905
BU_ATCC8492_02461	A7V3L3	820.ERS852554_00904
BU_ATCC8492_02462	A7V3L4	820.ERS852554_00903
BU_ATCC8492_02463	A7V3L5	820.ERS852554_00902
BU_ATCC8492_02464	A7V3L6	820.ERS852554_00901
BU_ATCC8492_02465	A7V3L7	820.ERS852554_00900
BU_ATCC8492_02466	A7V3L9	820.ERS852554_00899
BU_ATCC8492_02467	A7V3M0	820.ERS852554_00898
BU_ATCC8492_02468	A7V3M1	820.ERS852554_00897
BU_ATCC8492_02469	A7V3M2	820.ERS852554_00896
BU_ATCC8492_02470	A7V3M3	820.ERS852554_00895
BU_ATCC8492_02471	A7V3M4	820.ERS852554_00894
BU_ATCC8492_02472	A7V3M5	820.ERS852554_00893
BU_ATCC8492_02473	A7V3M6	820.ERS852554_00892
BU_ATCC8492_02474	A7V3M7	820.ERS852554_00891
BU_ATCC8492_02475	A7V3M8	820.ERS852554_00890
BU_ATCC8492_02476	A7V3M9	820.ERS852554_00889
BU_ATCC8492_02477	A7V3N0	820.ERS852554_00888
BU_ATCC8492_02478	A7V3N1	820.ERS852554_00887
BU_ATCC8492_02479	A7V3N2	820.ERS852554_00886
BU_ATCC8492_02480	A7V3N4	820.ERS852554_00885
BU_ATCC8492_02481	A7V3N5	820.ERS852554_00884
BU_ATCC8492_02483	A7V3N9	820.ERS852554_00882
BU_ATCC8492_02484	A7V3P1	820.ERS852554_01766
BU_ATCC8492_02486	A7V3P3	820.ERS852554_00881
BU_ATCC8492_02487	A7V3P4	820.ERS852554_00878
BU_ATCC8492_02488	A7V3P5	820.ERS852554_00877
BU_ATCC8492_02489	A7V3P6	820.ERS852554_00876
BU_ATCC8492_02490	A7V3P7	820.ERS852554_00875
BU_ATCC8492_02491	A7V3P9	820.ERS852554_00874
BU_ATCC8492_02492	A7V3Q0	820.ERS852554_00873
BU_ATCC8492_02493	A7V3Q1	820.ERS852554_00872
BU_ATCC8492_02494	A7V3Q3	820.ERS852554_00871
BU_ATCC8492_02495	A7V3Q4	820.ERS852554_00870
BU_ATCC8492_02498	A7V3Q9	820.ERS852554_00869
BU_ATCC8492_02499	A7V3R0	820.ERS852554_00868
BU_ATCC8492_02500	A7V3R1	820.ERS852554_00867
BU_ATCC8492_02501	A7V3R2	820.ERS852554_00866
BU_ATCC8492_02502		820.ERS852554_00865
BU_ATCC8492_02503	A7V3R3	820.ERS852554_00864
BU_ATCC8492_02504	A7V3R4	820.ERS852554_00863
BU_ATCC8492_02505	A7V3R5	820.ERS852554_00862
BU_ATCC8492_02506	A7V3R6	820.ERS852554_00861
BU_ATCC8492_02507	A7V3R7	820.ERS852554_00860
BU_ATCC8492_02508	A7V3R8	820.ERS852554_00859
BU_ATCC8492_02509	A7V3R9	820.ERS852554_00858
BU_ATCC8492_02510	A7V3S0	820.ERS852554_00857
BU_ATCC8492_02511	A7V3S3	820.ERS852554_00856
BU_ATCC8492_02512	A7V3S4	820.ERS852554_00855
BU_ATCC8492_02513	A7V3S5	820.ERS852554_00854
BU_ATCC8492_02514	A7V3S6	820.ERS852554_00853
BU_ATCC8492_02515	A7V3S7	820.ERS852554_00851
BU_ATCC8492_02516	A7V3S8	820.ERS852554_00850
BU_ATCC8492_02517	A7V3S9	820.ERS852554_00849
BU_ATCC8492_02518	A7V3T0	820.ERS852554_00848
BU_ATCC8492_02520	A7V3T4	820.ERS852554_00847
BU_ATCC8492_02521	A7V3T5	820.ERS852554_00077
BU_ATCC8492_02522	A7V3T6	820.ERS852554_00834
BU_ATCC8492_02523	A7V3T7	820.ERS852554_03566
BU_ATCC8492_02525	A7V3T9	820.ERS852554_02974
BU_ATCC8492_02526	A7V3U0	820.ERS852554_00813
BU_ATCC8492_02530	A7V3U5	820.ERS852554_00824
BU_ATCC8492_02532	A7V3U7	820.ERS852554_00673
BU_ATCC8492_02534	A7V3U9	820.ERS852554_03436
BU_ATCC8492_02537	A7V3V2	820.ERS852554_03156
BU_ATCC8492_02538	A7V3V3	820.ERS852554_00780
BU_ATCC8492_02539	A7V3V4	820.ERS852554_03555
BU_ATCC8492_02541	A7V3V7	820.ERS852554_01532
BU_ATCC8492_02542	A7V3V9	820.ERS852554_01533
BU_ATCC8492_02543	A7V3W0	820.ERS852554_02789
BU_ATCC8492_02544	A7V3W2	820.ERS852554_02791
BU_ATCC8492_02545		820.ERS852554_00909
BU_ATCC8492_02548	A7V3X0	820.ERS852554_02037
BU_ATCC8492_02549	A7V3X1	820.ERS852554_00667
BU_ATCC8492_02550	A7V3X2	820.ERS852554_00797
BU_ATCC8492_02551	A7V5F6	820.ERS852554_00796
BU_ATCC8492_02552	A7V3X6	820.ERS852554_00795
BU_ATCC8492_02553	A7V3X7	820.ERS852554_00794
BU_ATCC8492_02554	A7V3X8	820.ERS852554_00793
BU_ATCC8492_02555	A7V3X9	820.ERS852554_00792
BU_ATCC8492_02556	A7V3Y0	820.ERS852554_00791
BU_ATCC8492_02557	A7V3Y1	820.ERS852554_00790
BU_ATCC8492_02558	A7V3Y2	820.ERS852554_00789
BU_ATCC8492_02559	A7V3Y3	820.ERS852554_00788
BU_ATCC8492_02560	A7V3Y4	820.ERS852554_00787
BU_ATCC8492_02561	A7V3Y5	820.ERS852554_00786
BU_ATCC8492_02562	A7V3Y6	820.ERS852554_00785
BU_ATCC8492_02563	A7V3Y7	820.ERS852554_00784
BU_ATCC8492_02564	A7V3Y8	820.ERS852554_00783
BU_ATCC8492_02565	A7V3Y9	820.ERS852554_00782
BU_ATCC8492_02566	A7V3Z0	820.ERS852554_00781
BU_ATCC8492_02567	A7V3Z2	820.ERS852554_00780
